cadence medT medX medY
91 -0.021056087519441408 0.11616297567307377 0.024691924851807823
92 0.019462019116058597 -0.3344366639668319 -0.0767410967760811
93 -0.005689445561171304 0.004675462255024687 0.028689067903951315
94 -0.021979896752065107 0.26114319894412175 0.007737787168719201
95 0.020332442423649236 -0.25244070650539596 -0.0024180723689721795
96 0.0012350162069023254 -1.0797980954785205 -0.05538822881381522
97 0.004181877030095931 1.136555833095176 0.02704948693047715
98 -0.032563157370278546 0.04358476430966518 -0.10634679163418026
99 0.02975138321502777 -0.050336291443339176 0.10952609978889427
100 0.00824543133996519 0.2376616059366774 -0.07494896247141725
101 -0.016378982950914757 -0.23274254056593136 0.08363283416152978
102 0.010491862129846223 -0.10515126035518185 -0.015083170676223112
103 0.0009631993328129804 -0.010584547673370803 0.02314368916861742
104 0.0016930994866712575 -0.18290934767431066 -0.010329901392980734
105 -0.0043598786670621965 0.21306126863594455 -0.015865147925018253
106 0.02295561275847514 -0.16485752297826362 -0.055672172296196365
107 -0.028151375169282834 0.20881924247858263 0.09558477290296308
108 0.007094373553197238 -0.13630229667624327 -0.03327617034459518
109 -2.2445189400724765e-05 0.14788662463546554 0.024340755440467543
110 0.0009522211660201344 -0.02194773353339019 -0.012424624803367479
111 -0.002389511097431146 -0.0535066414069898 0.028395982676007847
112 0.00774100186896632 0.023127767712532332 -0.0073709797814625055
113 -0.005583386312451521 -0.10848982606064306 -0.025874958697973405
114 -0.00028891742095547455 0.10620313837487472 0.011632852181930886
115 0.0017480953796167739 0.00614783467081903 -0.019205807118732654
116 -0.001690195165108312 0.16841783985347036 0.032278035966322616
117 -0.004082777330134561 -0.1936015355020948 -0.03677040583475133
118 0.012121686471148162 0.03976190588411321 -0.06818359608680691
119 -0.006835963925221282 -0.012898442220015793 0.0825265966211508
120 -0.005528818448518747 -0.06762543641015739 -0.03503740595540039
121 0.0077417214252211205 -1.7805601577880594 -0.2571470162182461
122 -0.004305893181951129 1.826491300985912 0.281734951488013
123 0.012517629120161005 -0.15856114385238484 0.1972395123731756
124 -0.015385064348339157 0.16080911000577114 -0.18731785738142337
125 0.0017721906065094632 -0.45310597524883045 -0.19356883089360588
126 0.0056037812770672185 0.33037887146965206 0.14224692052492438
127 -0.005074457886340741 0.14870366093848775 0.05148806891299307
128 -0.005860061152443697 0.0862368788669241 0.03375659771151174
129 0.00953783682488009 -0.16172684174049978 -0.03860950468463553
130 -0.001159652812335558 0.021739745818923684 0.0003118029547457546
131 -0.0004037421968305717 0.020063592181761347 -0.001030660830847463
132 -0.006200223989365288 0.07040424311448823 0.032235308195751156
133 0.004445150024867291 -0.05877212238443774 -0.03243943345500622
134 0.0017637171411270167 -0.005457820899537502 0.011564370929437295
135 -0.0022502483867199398 0.06567967035810507 0.010298276436650156
136 0.0007168092477904059 0.002796657682162751 0.023240257233074324
137 0.0030465272405533674 -0.1940738363487613 -0.06005614405433901
138 -0.03911984807545096 0.5175136845030377 0.1303336282457257
139 0.03911670407151518 -0.10435270461992263 -0.10990868386047015
140 -0.0005969543577278708 -0.253683061160594 -0.004182074689742965
141 -0.0001997805563605218 0.08595943540105488 0.011351020352712737
142 -0.003686622092562 -0.09296785793045959 0.021998046742754074
143 0.0006116549157317891 0.006570545531914718 -0.007320276985891994
144 -0.004135338101160615 -0.1413018234467729 -0.006093152885383812
145 -0.004539541299485373 0.19510274365569313 -0.029367967599195577
146 0.01165697450416187 -0.1435863216063329 0.02868749848622265
147 -0.0018700412476212662 0.07723079919634146 0.006023975166135731
148 0.0008284000547042496 -0.02460597246162055 -0.012971413807583598
