cadence medT medX medY
36 0.007837186047692749 1.7772539166433783 2.1754580329243596
37 0.03384208145875263 1.9503058254545904 2.7578718889489253
38 0.007325587298826199 1.7746482232837288 2.1559673853059147
39 0.009447306170142557 1.789262524649203 2.218501864071584
40 0.008165621164344536 1.7834644095482508 2.1672362051775473
41 0.00704643134387714 1.782199476857961 2.1629415719768454
42 0.011185753072610124 1.7963633647343937 2.24607016741591
43 0.008755526239697919 1.7956138539958226 2.192458345045406
44 0.008786031434227204 1.788869740071176 2.18844490057522
45 0.0075617511229427725 1.778729098415441 2.177265834426736
46 0.007105729962238286 1.7832855618465904 2.1692976379351623
47 0.008383703408749244 1.7861679444232688 2.1792087837081033
48 0.008392402340386249 1.7777333760242755 2.181837925555196
49 0.006697844831083199 1.7868050727640286 2.179365350390524
50 0.007992231756843252 1.7810212229736138 2.1728238256074093
51 0.0070145249817219575 1.7768245393517752 2.170416276417598
52 0.00731560486030216 1.7677177768115466 2.1698812071235043
53 0.008110177806460325 1.776349957642953 2.1783620158197925
54 0.008065949534457087 1.7831791277025384 2.173553984110868
55 0.00813024467311946 1.7836998773557904 2.1885018051162963
56 0.0072119627941357916 1.778987023757457 2.1605031385508005
57 0.007282731220000605 1.7898851917892866 2.169833949855508
58 0.006653145280762267 1.7788307235077265 2.172181394497815
59 0.007353263339828712 1.7732439722453757 2.150486029587184
60 0.007109645560028549 1.7877662727098202 2.161095834309619
61 0.007290140078471978 1.7747146108118517 2.1654064052902355
62 0.007962667973768827 1.7699055031083457 2.1973776176061204
63 0.008497195233871888 1.7760747973096698 2.1809881230653128
64 0.008438176940154658 1.7845409942144101 2.174851460891935
65 0.007136050854885019 1.7796327041730702 2.1715047311970945
66 0.008589706807318707 1.7777138516135629 2.1826195021864057
67 0.007590725233933902 1.7783477891184076 2.16038133087218
68 0.008054955083749909 1.7741168875886508 2.160834116629921
69 0.006770103348981451 1.7844840332991396 2.1642624499857015
70 0.008847500591393019 1.7848304736934433 2.200256530724116
71 0.007213990532118004 1.7754778062755194 2.1582846591933795
72 0.008290909625063297 1.7692650133768246 2.1707091306449544
73 0.008808797199340539 1.7830889554720446 2.1919262174122855
74 0.008060731047711111 1.7847236391934727 2.1681205060221425
75 0.008052714577166591 1.7699371567274573 2.175016439740202
76 0.007416415978508493 1.7754284458322245 2.1727033837868106
77 0.007778691151803012 1.7752805211635259 2.1909381621513204
78 0.007532251585691215 1.7799164393996847 2.176971920833629
79 0.00913981479775443 1.7882069621755092 2.192816953691809
80 0.007766633287542322 1.77660904091222 2.180460152291434
81 0.007794845703955739 1.7751002260993112 2.1623427678296743
82 0.007423744388629878 1.7739091245243186 2.1649949369293044
83 0.008317209555940813 1.7729796436959238 2.1988742362704827
84 0.009546434484213228 1.7729569000692917 2.196851358912954
85 0.007978027465831533 1.7832738455462862 2.1762077950294145
86 0.007910824152412222 1.7811579099462 2.174639103301988
87 0.008179706726813658 1.7627274090376663 2.1954085192884825
88 0.008093394150079529 1.776981999946349 2.1682641615690166
89 0.008063378621569174 1.7718802154390947 2.183035071761331
90 0.007828737152381266 1.7675514552325218 2.1673048798630155
91 0.007154400271788584 1.7696389761004065 2.168883780064646
92 0.007907769109709712 1.7845276944575952 2.1791309476293477
93 0.00844382965595738 1.7789334746571523 2.1775660182522474
94 0.010316426796927392 1.7847185304395812 2.22511580823033
95 0.00864750380597829 1.7785227928844582 2.2049348405178146
96 0.008422189546975567 1.780189223486753 2.185484458346535
97 0.00836304742449678 1.7758836296514355 2.190135715184343
98 0.008914496349751931 1.7793561453738493 2.193662148657209
99 0.007509355658263893 1.7740451164676223 2.1832291075670094
100 0.009022868163247613 1.7861917184081526 2.197001020904542
101 0.007663578053198899 1.7709409301289847 2.182425118116037
102 0.0071455559697811465 1.7736710765699204 2.18014618269372
103 0.007213281413099337 1.775394558574605 2.1626904783909002
104 0.007586095661230626 1.773667271570388 2.1674308667308675
105 0.006574516328415913 1.7813887129417387 2.1630115633594373
106 0.006999670490845343 1.772612576901457 2.1615513128580655
107 0.006793363031357889 1.7670997584670447 2.1811852969748964
108 0.007642423142206264 1.7788999827788248 2.177288736319749
109 0.007031247975773711 1.771568276014507 2.1497289511545916
110 0.00906551919284309 1.7620012364523638 2.198026902799606
111 0.0079667544905246 1.7864094668446826 2.1853923523206005
112 0.0074721123876652015 1.8206845171582722 2.182807826083657
113 0.007171000967254029 1.8123204733457543 2.17224314361368
114 0.013122288655486442 1.848058594180355 2.3083280423124957
115 0.008096218858660747 1.8287614506032919 2.1690367473228305
116 0.007693005921808792 1.810152736626471 2.1695537277177945
117 0.007791767522929688 1.8222329317398522 2.1743824884927716
118 0.006841031241690947 1.827332573454239 2.1698173291365914
119 0.007350140903793676 1.81815045217573 2.1625694852390493
120 0.007414472031565188 1.8154102103059915 2.1704848537582992
121 0.006705440169556578 1.8208535519978442 2.1517676669490955
122 0.007726091824129067 1.8207716021634084 2.168770821018337
123 0.01193722011091518 1.8473812175694513 2.269061831271707
124 0.007704064129318316 1.8147598553631592 2.180482854847527
125 0.007441641646876613 1.8169590691838562 2.1770221633439975
126 0.008076740587397444 1.831350209944612 2.1827983771882655
127 0.0070644695113522725 1.8241846350318995 2.163570764717454
128 0.007399483618506602 1.8180216753824314 2.191959343709987
129 0.007202566477662057 1.8248087925109262 2.1629261270145337
130 0.0067689919311457675 1.823782010510107 2.1673777946372343
131 0.006949421787548135 1.817922495378117 2.1718454235821207
132 0.007750381857730968 1.8225325017612242 2.1780135918528183
133 0.006510374944312678 1.8150054721229794 2.175320177634935
134 0.006645467867276636 1.8194128063383028 2.17936141430026
135 0.006716314573407882 1.8183343318571563 2.1685349952774824
136 0.007376479764745731 1.823069741962727 2.1852795518661257
137 0.0069425154241661655 1.8208797590104662 2.188593098855227
138 0.006834093447257298 1.8015172710604244 2.1701791693078616
139 0.006963210651047548 1.8126043201921975 2.1519972801597635
140 0.008853966875710863 1.8249759762566908 2.202717946518012
141 0.007744924598519811 1.8252518226848657 2.1754518738851534
142 0.006279691844174763 1.813532611929122 2.14933279545047
143 0.009283051081081612 1.8335309942496387 2.20479661862505
144 0.00799768054291048 1.8253872092321255 2.1737514447897683
145 0.007603889796152777 1.830620080546828 2.16115954422805
146 0.0072511648938721725 1.824133929805377 2.1669205742022024
147 0.0127471523537637 1.8441044342374544 2.282519282650439
148 0.007677090275815167 1.8284935521223427 2.183387687657966
